shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum,dist_to_center
2077900,豪享来,121.468878,30.913193,35.0,10.0,西式简餐,food,501792.0,美食,476.0,1.157300718784361
4176643,仁和小菜,121.38780600000001,31.321099,40.0,10.0,本帮菜,food,4176643.0,美食,128.0,10.668960676748464
39720721,孟老大香酥饼,121.646469,30.915591999999997,0.0,10.0,小吃,food,39720721.0,美食,0.0,6.2024870782885655
24930694,也牛&处女座的烧烤店,121.427343,31.230381,35.0,10.0,烧烤,food,24930694.0,美食,1064.0,8.28025497163593
6247378,四海游龙,121.3604803,31.21877595,35.0,10.0,锅贴,food,502049.0,美食,596.0,5.977129460416967
67618256,来碗面吧,121.82484519555663,30.898342412726297,35.0,10.0,小吃快餐,food,67618256.0,美食,1.0,3.582589856530465
78029249,大盘鸡面,121.315349,31.194779999999998,35.0,10.0,新疆菜,food,78029249.0,美食,1.0,7.118733940954654
66009488,LaVita,121.58118200000001,31.255575,40.0,10.0,美食,food,66009488.0,美食,422.0,5.093250807318357
22363588,五云德小笼传奇,121.48696299999999,31.240474,40.0,10.0,小笼,food,22363588.0,美食,346.0,3.5877388035796
69337787,养生粥,121.448921,31.252097999999997,30.0,10.0,咖啡厅,food,69337787.0,美食,2.0,2.3768599636580716
67992410,人在茶在,121.48022900000001,31.269345,35.0,10.0,饮品,food,67992410.0,美食,51.0,5.733525631185353
17697836,粥缘坊,121.43961000000002,31.237694,35.0,10.0,粥店,food,17697836.0,美食,40.0,12.996927163047296
6430844,汇膳阁,121.465694,31.277853000000004,30.0,10.0,快餐简餐,food,6430844.0,美食,17.0,5.2295528948869645
65929267,川里川外,121.260554,31.117482,35.0,10.0,川菜/家常菜,food,65929267.0,美食,44.0,5.393675467532142
5668421,伊秀寿司,121.45236100000001,31.274012,45.0,10.0,日本料理,food,3507745.0,美食,10693.0,2.1457136891914135
504731,上岛咖啡,121.48531899999999,31.249895000000002,30.0,10.0,上岛咖啡,food,501415.0,美食,127.0,2.8032135115899828
2622202,正宗山东手工水饺,121.48285800000001,31.223763,35.0,10.0,饺子,food,2622202.0,美食,14.0,1.0506811811584738
77917090,上海风味美食,121.40139839840596,31.133993015902046,30.0,10.0,快餐简餐,food,77917090.0,美食,0.0,2.6502925552253638
24105560,速永记黄焖鸡米饭,121.37536399999999,31.216003999999998,35.0,10.0,快餐简餐,food,24105560.0,美食,14.0,6.885141716524265
23342102,古镇人家,121.70256599999999,31.196515,35.0,10.0,徽菜,food,23342102.0,美食,16.0,5.8676308404849085
587057,金品福,121.60331000000001,31.272159999999996,35.0,10.0,本帮江浙菜,food,587057.0,美食,483.0,0.6091581548070384
23994266,云海肴云南菜,121.49843,31.236179999999997,40.0,10.0,云南菜,food,38574759.0,美食,1175.0,3.234070003218093
4083334,锅德港式肥牛海鲜火锅,121.517804,31.231040999999998,50.0,10.0,火锅,food,1915249.0,美食,1384.0,2.1300316473041465
2516902,夏都豆捞坊,121.689104,31.196719,35.0,10.0,火锅,food,2516902.0,美食,354.0,2.1025756216721416
502613,香港农圃荟,121.38325400000001,31.196654,40.0,10.0,粤菜馆,food,502613.0,美食,1060.0,4.647924679624346
66821213,茉酸奶,121.404772,31.006727,45.0,10.0,冰淇淋,food,66821213.0,美食,134.0,3.9956601015982587
25054850,Meal Salad米有沙拉,121.44751299999999,31.223351,45.0,10.0,西式简餐,food,18328794.0,美食,851.0,6.33462874217875
8053309,1点点,121.51599399999999,31.301959999999998,40.0,10.0,饮品,food,5542049.0,美食,851.0,1.918646497987619
77687871,淮扬人家饭店,121.3616797543196,31.284490441013,0.0,10.0,快餐简餐,food,77687871.0,美食,0.0,4.68627247416196
77632676,菜单骨头汤,121.31778247693504,30.72461926994236,0.0,10.0,快餐简餐,food,77632676.0,美食,0.0,6.853995741235163
22057373,东郭私房面,121.46858,30.909801,35.0,10.0,小吃快餐,food,22057373.0,美食,50.0,0.31721822988133697
4703315,大眼面馆,121.47073799999998,31.201696999999996,35.0,10.0,小吃快餐,food,2041288.0,美食,468.0,3.8910575727007397
72340298,疯狂小丸子,121.692679,31.181054999999997,30.0,10.0,小吃快餐,food,72340298.0,美食,12.0,2.764212359469121
90898235,一芳台湾水果茶,121.45575500000001,31.228762,35.0,10.0,饮品,food,90898235.0,美食,38.0,2.67759881603051
79075617,兔斯基咖啡NuCafe,121.37874993873159,31.23155999492381,35.0,10.0,咖啡厅,food,79075617.0,美食,2.0,3.2401867829628843
21062130,星巴克,121.42008999999999,31.180870000000002,35.0,10.0,星巴克,food,1889797.0,美食,153.0,5.549373502726869
2558557,麦当劳,121.40713500000001,31.206734,35.0,10.0,快餐简餐,food,2010103.0,美食,311.0,1.400601388599019
14938786,重庆烧鸡公,121.39902099999999,31.230536999999998,30.0,10.0,川菜/家常菜,food,14938786.0,美食,26.0,6.277615148741108
90410529,老上海芝麻糊,121.48846985764257,31.171250487714424,35.0,10.0,其他,food,90410529.0,美食,2.0,5.895858847186491
72435105,随意小吃,121.76028192902879,31.11778522548081,0.0,10.0,其他,food,72435105.0,美食,0.0,1.3222629471115936
77900283,西域美食,121.39649663873291,31.259537401105195,35.0,10.0,快餐简餐,food,77900283.0,美食,2.0,17.613299382857786
24359936,聚食汇大食堂,121.16436000000002,30.897090000000002,35.0,10.0,快餐简餐,food,24359936.0,美食,8.0,1.0183563688010502
27020267,云雅咖啡音乐吧,121.493851,31.135035,35.0,10.0,咖啡厅,food,27020267.0,美食,22.0,1.3385781383400068
16011336,汉城韩国料理,121.49225,31.396375,35.0,10.0,韩国料理,food,16011336.0,美食,41.0,2.495976200755168
69619808,八戒私厨,121.21580700000001,31.049647999999998,35.0,10.0,其他,food,69619808.0,美食,3.0,2.098518958970053
4225256,老娘舅,121.51480500000001,31.232190000000003,35.0,10.0,快餐简餐,food,2365864.0,美食,206.0,17.796705852157498
4202338,农丰园饭店,121.426217,31.406306,35.0,10.0,徽菜,food,4202338.0,美食,141.0,3.9967492616286484
90928998,遇上西雅图,121.513089,31.141429,0.0,10.0,自助餐,food,90928998.0,美食,0.0,6.1663595953684975
13792567,丸子的石锅,121.430912,31.284415000000003,30.0,10.0,韩国料理,food,13792567.0,美食,46.0,8.884075293793167
67998103,我是主饺,121.38451599999999,31.212107,40.0,10.0,饺子,food,67998103.0,美食,278.0,2.0992778714784412
79883939,大海烧烤店,121.6114,31.02601,0.0,10.0,其他中餐,food,79883939.0,美食,0.0,6.428798629243028
67328763,第十一年烤肉果汁,121.815669,30.906075,35.0,10.0,烧烤,food,67328763.0,美食,10.0,2.544462878479669
69856801,成都小吃,121.43133300000001,30.989217,35.0,10.0,小吃快餐,food,69856801.0,美食,2.0,2.0072603706328005
90472874,新石器烤肉,121.6996,31.185768,35.0,10.0,烧烤,food,90472874.0,美食,22.0,3.9024070530130617
14751482,老爷私房菜,121.445871,31.21453,35.0,10.0,其他中餐,food,14751482.0,美食,2.0,3.68115246197904
56887002,湘西苗族瓦罐饭,121.22936999999999,31.054258,35.0,10.0,江西菜,food,56887002.0,美食,1.0,3.0775918259457873
38231520,川篱下重庆老火锅,121.59438,31.265220000000003,40.0,10.0,重庆火锅,food,38231520.0,美食,1301.0,16.549720930945654
79244708,旭敏,121.55869056415483,31.203249891280908,0.0,10.0,快餐简餐,food,79244708.0,美食,0.0,4.131665425278039
25044717,老鸭粉丝馆,121.42641,31.28963,35.0,10.0,小吃,food,25044717.0,美食,2.0,3.4436923056284887
15109289,福荣祥,121.61448999999999,31.255509999999997,35.0,10.0,快餐简餐,food,15109289.0,美食,29.0,3.2792622915318814
66639294,东北酒楼,121.586925,31.329414,35.0,10.0,东北菜,food,66639294.0,美食,8.0,4.2991935650142015
83037328,雾之兰,121.504078384218,31.095072521871053,30.0,10.0,零食,food,83037328.0,美食,0.0,5.517376023299902
77026768,the beast cafe,121.47497316232685,31.21956322935381,35.0,10.0,咖啡厅,food,77026768.0,美食,1.0,17.189871140448552
83465024,泰芒了,121.492309,31.184620000000002,40.0,10.0,饮品,food,83465024.0,美食,161.0,2.5990356419235003
25288219,妙果韵,121.32766399999998,30.729585999999998,30.0,10.0,小吃,food,25288219.0,美食,2.0,2.464176400418086
69882952,蒋记麻辣烫,121.512803,31.253397999999997,35.0,10.0,其他中餐,food,69882952.0,美食,1.0,5.609378102410995
79603050,沁韵中庸面馆,121.217223,31.038390999999997,40.0,10.0,小吃快餐,food,79603050.0,美食,37.0,5.7401046995507405
77971754,北京片皮烤鸭,121.295693812821,31.204590286404308,0.0,10.0,快餐简餐,food,77971754.0,美食,0.0,4.449295818539317
18314079,圆缘园,121.501421,31.274496000000003,30.0,10.0,快餐简餐,food,18314079.0,美食,159.0,3.2462251224563565
2238490,夏朵小厨,121.506022,31.271282,40.0,10.0,西式简餐,food,2238490.0,美食,2433.0,9.495534099417464
91895607,农家野味园,121.317516,30.874636,0.0,10.0,本帮菜,food,91895607.0,美食,0.0,
21087174,C H Z I,121.382493,31.182539000000002,35.0,10.0,韩国料理,food,21087174.0,美食,69.0,3.4756362724863874
13667062,COSTA COFFEE,121.515529,31.301513,35.0,10.0,咖啡厅,food,2032123.0,美食,336.0,1.7998054635492087
21348240,爱民川菜馆特色烤鱼,121.382567,31.3509,35.0,10.0,烤鱼,food,21348240.0,美食,6.0,5.364779946688746
13857783,豪大大香鸡排,121.50796000000001,31.263901,35.0,10.0,小吃,food,2849602.0,美食,16.0,2.8806884407714106
92047827,谷田稻香,121.41451699999999,31.217091999999997,35.0,10.0,快餐简餐,food,92047827.0,美食,14.0,
8878644,CaféLugo,121.39676999999999,31.17125,35.0,10.0,咖啡厅,food,6230479.0,美食,18.0,3.2130817812608967
23542099,南昌瓦罐汤,121.38248999999999,31.16599,30.0,10.0,江西菜,food,23542099.0,美食,7.0,4.607992200462181
50616355,福建千里香馄饨,121.43441200000001,31.152196000000004,35.0,10.0,馄饨,food,50616355.0,美食,1.0,2.6736498298252602
67436229,百年龍袍,121.431744,30.988809000000003,30.0,10.0,小吃快餐,food,67436229.0,美食,11.0,2.9913843026690943
9316695,味到,121.548695,31.073908000000003,35.0,10.0,本帮菜,food,9316695.0,美食,4.0,
2394376,每日新鲜水果吧,121.340846,31.164654,45.0,10.0,饮品,food,502975.0,美食,812.0,3.723064182086698
80128167,平价小海鲜,121.43595,31.17711,30.0,10.0,海鲜,food,80128167.0,美食,0.0,3.5501410427469695
38332216,粤什记港式茶餐厅,121.4709,31.32071,30.0,10.0,茶餐厅,food,66717438.0,美食,650.0,2.905188908158101
6087710,三国烤鱼,121.47158999999999,31.19929,30.0,10.0,烤鱼,food,6087710.0,美食,169.0,1.830172602324048
66437579,名古屋居酒屋,121.444235,31.224034999999997,40.0,10.0,日本料理,food,66437579.0,美食,710.0,6.855595512952741
58996305,沙县小吃,121.441923,31.13611,35.0,10.0,小吃快餐,food,58996305.0,美食,8.0,4.245342699042067
65861712,I LOVE CHOC,121.51145700000001,31.304486999999998,35.0,10.0,咖啡厅,food,65861712.0,美食,3.0,4.120749898887806
91039170,约茶会面,121.43738029685177,31.142490202012482,40.0,10.0,小吃快餐,food,91039170.0,美食,22.0,2.320705515923109
24304804,山林熟食,121.45213500000001,31.127076000000002,35.0,10.0,熟食,food,506564.0,美食,15.0,6.401898545157271
66786930,汤立方卡通主题餐厅,121.427751,31.183394,30.0,10.0,麻辣烫,food,66786930.0,美食,120.0,3.3346926347771126
65758267,笼上缘无锡小笼,121.44708999999999,31.171590000000002,35.0,10.0,小笼,food,65758267.0,美食,47.0,2.4599080025289166
76892340,木仔记,121.516896,31.228345,35.0,10.0,饮品,food,57407806.0,美食,15.0,1.606124208268028
19301277,老胡烧烤,121.58441100000002,31.122405999999998,30.0,10.0,烧烤,food,2098867.0,美食,29.0,4.443252486795727
72337807,次坞打面,121.737695,30.89715,30.0,10.0,小吃快餐,food,72337807.0,美食,1.0,2.7992765830694277
6858937,湘府,121.347826,31.263984000000004,35.0,10.0,湘菜,food,4300773.0,美食,127.0,2.5004659778204843
65956811,大爱料理,121.49515500000001,31.397803000000003,35.0,10.0,日本料理,food,65956811.0,美食,284.0,3.131567177554952
73411473,猫屎咖啡,121.309087,31.201317,30.0,10.0,咖啡厅,food,73411473.0,美食,3.0,3.9053597540336975
2772607,辛香汇,121.455757,31.215849,35.0,10.0,川菜/家常菜,food,2037817.0,美食,5803.0,2.410169386665501
48119428,乐堂口手工拉茶,121.46666299999998,30.910164,35.0,10.0,饮品,food,48119428.0,美食,6.0,0.5381397089588041
72400825,阿拉咖啡,121.41395878796945,31.16876157412821,30.0,10.0,咖啡厅,food,72400825.0,美食,1.0,2.675936061850274
23424200,福鸿餐饮管理有限公司,121.34676,30.73051,35.0,10.0,快餐简餐,food,23424200.0,美食,1.0,2.0507013943435854
68964146,三更海鲜夜宵外卖,121.20631599999999,31.012946000000003,35.0,10.0,海鲜,food,68964116.0,美食,2.0,1.7422112438850768
14686818,特色红烧牛肉面,121.48968,31.208432000000002,35.0,10.0,快餐简餐,food,14686818.0,美食,76.0,4.531693863488762
27347340,缘丰料理,121.416611,31.219131,40.0,10.0,寿司/简餐,food,69209916.0,美食,1211.0,2.3216511613090143
4536908,都可茶饮,121.48448799999998,31.250809999999998,35.0,10.0,饮品,food,2444533.0,美食,40.0,3.339247156810945
67744474,梦享荟3号咖啡厅,121.50954577298857,31.2061824200053,35.0,10.0,咖啡厅,food,67744474.0,美食,1.0,4.413531461780316
58246524,i@home,121.471728,31.244396000000002,35.0,10.0,咖啡厅,food,58246524.0,美食,63.0,2.5814257421849107
56674798,妯娌老鸭粉丝汤,121.40009099999999,31.132214,35.0,10.0,小吃快餐,food,56674798.0,美食,35.0,4.4371790385075345
45341091,恋之味,121.42753,31.29113,0.0,10.0,面包甜点,food,45341091.0,美食,0.0,1.7971879804742492
24267722,大娘水饺,121.45673000000001,31.256890000000002,30.0,10.0,饺子,food,24267722.0,美食,11.0,4.834940107297399
43997601,摩提工房,121.698467,31.184295000000002,35.0,10.0,西式甜点,food,43997601.0,美食,12.0,1.6814099060334973
17830267,兄弟龙虾,121.600623,31.264407000000002,40.0,10.0,小龙虾,food,17830267.0,美食,942.0,3.910996707269531
67392793,恒记冰室,121.58118200000001,31.255575,35.0,10.0,港台甜品,food,67392793.0,美食,37.0,8.15942598371752
27541491,老北京羊蝎子火锅,121.47091200000001,31.319765999999998,35.0,10.0,涮羊肉,food,27541491.0,美食,395.0,2.970567811230505
65985806,燕子美食家,121.762826,31.052391999999998,35.0,10.0,小吃快餐,food,65985806.0,美食,2.0,2.652324150270374
67319177,Fruit World,121.493889,31.336796999999997,35.0,10.0,饮品,food,67319177.0,美食,6.0,2.920373108677051
69534995,春及炙肉碳火烧肉,121.513056,31.30166,45.0,10.0,日式烧烤/铁板烧,food,69534995.0,美食,1358.0,4.144391107409402
5358779,城市公牛,121.48440500000001,31.237678000000002,35.0,10.0,西餐,food,2852947.0,美食,592.0,2.001455440996215
66252624,鑫乐咖喱屋,121.443225,31.269797999999998,35.0,10.0,日本料理,food,66252624.0,美食,1.0,2.9089366733904582
6455471,三十六道金牌煲仔饭,121.695181,31.190262,35.0,10.0,快餐简餐,food,6455471.0,美食,47.0,5.052765327010629
22958885,超级大薯条,121.4049,31.006865,35.0,10.0,小吃,food,22958885.0,美食,46.0,6.432006252827418
34521963,炊牛炭火烤肉,121.4417,31.282909999999998,50.0,10.0,韩国料理,food,34521963.0,美食,1238.0,2.8662907866337792
65425234,唛宜德大食堂,121.739474,31.173433000000003,35.0,10.0,快餐简餐,food,65425234.0,美食,10.0,12.849806602077525
20888926,now cup即上鲜焙咖啡,121.386444,31.186181,30.0,10.0,西餐,food,20888926.0,美食,29.0,0.49428514192476086
80021809,颍上土菜馆,121.27479,31.167509999999996,0.0,10.0,快餐简餐,food,80021809.0,美食,0.0,3.7007399834196257
26214719,湘聚阁,121.41169,31.100179999999998,35.0,10.0,川菜/家常菜,food,26214719.0,美食,6.0,6.089182919301447
69695915,黑玉饮铺,121.31686599999999,30.880126920554858,35.0,10.0,饮品,food,69695915.0,美食,8.0,3.1973370953044316
92076257,BAO饱,121.26212,31.351465,30.0,10.0,香锅,food,92076257.0,美食,0.0,
37768487,玛可瑞塔,121.27288999999999,31.115599,35.0,10.0,西餐,food,37768487.0,美食,7.0,6.014521421449932
92308485,百年龙袍,121.392425,31.091116999999997,0.0,10.0,包子,food,92308485.0,美食,1.0,
16792675,贝赛斯冰淇淋,121.43975900000001,31.193309999999997,40.0,10.0,美食,food,13828632.0,美食,2026.0,6.054640242000749
83060750,虾少爷龙虾,121.45304499999999,31.326488,45.0,10.0,海鲜,food,66965412.0,美食,118.0,4.471382420091266
6043342,绿茶,121.42106958905269,31.218143181087452,35.0,10.0,杭帮菜,food,5157153.0,美食,14910.0,3.611725202106718
91593891,Tablelife-好食不候,121.246959,31.035806,0.0,10.0,西餐,food,91594039.0,美食,0.0,
15612526,兰州牛肉拉面,121.31273573133998,30.724621039497,35.0,10.0,小吃快餐,food,15612526.0,美食,1.0,13.233041854249755
66497181,鱼府砂锅鱼,121.4421,31.282220000000002,40.0,10.0,鱼火锅,food,69427544.0,美食,650.0,2.076082698791893
77253606,辻利TSUJIRI,121.43910100000001,31.192511,40.0,10.0,冰淇淋,food,12597743.0,美食,600.0,4.073093513850719
5618745,西树工房,121.610654,31.293331,35.0,10.0,西式甜点,food,502512.0,美食,44.0,1.748626232292626
20888923,尚鲜渔码头,121.439204,31.267515000000003,35.0,10.0,海鲜,food,20888923.0,美食,12.0,4.104679987574912
19805458,拿渡麻辣香锅,121.52973999999999,31.22072,30.0,10.0,香锅,food,4502917.0,美食,367.0,2.738838261578436
19455621,orangemoon coffee,121.45464,31.11807,40.0,10.0,咖啡厅,food,19455621.0,美食,125.0,3.0587436700681936
92031612,果汁满满,121.515191464379,31.22705895746889,30.0,10.0,饮品,food,92031612.0,美食,1.0,
2606251,百味林,121.517673,31.233928000000002,35.0,10.0,零食,food,2015713.0,美食,63.0,3.5268749403837574
79724566,菜饭骨头汤,121.24911000000002,31.34993,0.0,10.0,小吃,food,79724566.0,美食,0.0,3.0093880817117897
18631711,吉旺港式餐厅,121.47388799999999,31.234909000000002,40.0,10.0,茶餐厅,food,2110732.0,美食,3370.0,2.481231522755024
2434525,浙商大酒店餐厅,121.68983999999999,31.200409000000004,35.0,10.0,本帮菜,food,2434525.0,美食,107.0,2.9488127550496652
43388177,政和饭店,121.271327,31.118194,0.0,10.0,本帮江浙菜,food,43388177.0,美食,0.0,0.9321883697498922
76970763,house世界茶饮,121.76233,31.04924,40.0,10.0,饮品,food,76970763.0,美食,18.0,2.817077621625391
26965114,飘香馄饨,121.501663,31.16364,35.0,10.0,馄饨,food,26965114.0,美食,5.0,1.6519283386188917
67205309,诚信冷饮批发,121.581612,31.111677,35.0,10.0,冰淇淋,food,67205309.0,美食,1.0,5.235211794980242
4291935,紫燕百味鸡,121.349002,31.146327000000003,35.0,10.0,熟食,food,507071.0,美食,10.0,5.297836459874596
68737475,浏阳蒸菜,121.757379,31.172515999999998,35.0,10.0,湘菜,food,68737475.0,美食,1.0,1.9882337600629227
68343930,正宗重庆麻辣烫,121.63360800000001,30.907083,0.0,10.0,麻辣烫,food,68343930.0,美食,0.0,5.06822655192085
73619998,东郊丽园,121.603967,31.221775,45.0,10.0,粤菜馆,food,73619998.0,美食,88.0,4.726667923579108
80537670,三心麻辣烫,121.27408038720445,31.17167842525688,40.0,10.0,麻辣烫,food,80537670.0,美食,15.0,3.8772146943346266
18134331,Wish City面包店,121.459585816841,30.916199355922398,40.0,10.0,面包甜点,food,18134331.0,美食,0.0,4.32911369573714
77881806,卤江南,121.27754821662559,31.116139734057487,35.0,10.0,快餐简餐,food,77881806.0,美食,1.0,1.9768877934511997
58183573,和米堂,121.411418,31.270539000000003,40.0,10.0,小吃快餐,food,58183573.0,美食,169.0,2.1119850107818983
3215089,相爷府茶楼,121.49293200000001,31.225555,40.0,10.0,其他中餐,food,3215089.0,美食,1225.0,0.5702016238297769
13778250,团团缘家常小海鲜,121.65651899999999,31.201707,30.0,10.0,海鲜,food,13778250.0,美食,15.0,4.9039422346436154
39703142,山东手工水饺,121.41301100000001,31.418869,0.0,10.0,饺子,food,39703142.0,美食,0.0,5.413660280031221
21314377,黄焖鸡米饭,121.481675,31.250504,35.0,10.0,本帮江浙菜,food,21314377.0,美食,29.0,3.315322196422578
5355279,凯司令,121.44993999999998,31.18625,40.0,10.0,西式甜点,food,501634.0,美食,278.0,3.2598610778363004
18250202,三斤龙虾,121.584542,31.312381,35.0,10.0,小龙虾,food,18250202.0,美食,89.0,4.078263249493932
21720614,d&apos;gene,121.418026,31.236681,35.0,10.0,清真菜,food,21720614.0,美食,6.0,1.3799675535218348
79874809,SES CAFE,121.22626000000001,31.047190000000004,0.0,10.0,咖啡厅,food,79874809.0,美食,0.0,16.786358917305172
22349139,邑川鱼蛙馆,121.44679,31.241640000000004,30.0,10.0,川菜/家常菜,food,22349139.0,美食,0.0,2.605695562217799
67143418,9号公馆,121.55796799999999,31.209962,30.0,10.0,咖啡厅,food,67143418.0,美食,0.0,3.0409507362618386
58636535,沪渝农庄,121.741221,31.155967999999998,30.0,10.0,川菜/家常菜,food,58636535.0,美食,13.0,5.004471758239213
6161393,上海衡山路十二号酒店,121.446428,31.205012,35.0,10.0,西式甜点,food,6161393.0,美食,41.0,6.154762914181528
5161631,麦香村,121.431269,30.99158,35.0,10.0,面包甜点,food,2661223.0,美食,31.0,3.4560284017609986
3118381,王老家土菜馆,121.51120800000001,31.23253,30.0,10.0,农家菜,food,3118381.0,美食,97.0,1.2546964714929387
77349947,Lanna Coffee,121.480879,31.230459999999997,40.0,10.0,咖啡厅,food,77349947.0,美食,37.0,3.519449085236225
67602704,吮指海鲜,121.57521000000001,31.343571999999998,40.0,10.0,海鲜,food,67602704.0,美食,26.0,0.43245329939325317
43562212,南洋茶铺,121.512149,31.258685999999997,40.0,10.0,饮品,food,6039084.0,美食,492.0,7.6095699984474825
17964391,沙县,121.494529,31.159281,35.0,10.0,小吃,food,17964391.0,美食,10.0,4.206145268412202
15612173,正宗马氏牛肉面,121.74671305338998,31.177922634549,0.0,10.0,小吃快餐,food,15612173.0,美食,0.0,1.9884858125259675
17700430,康乐粥馆,121.05578,31.10935,35.0,10.0,潮汕菜,food,17700430.0,美食,10.0,16.75767262918935
67731900,城隍庙汤包馆,121.499844,31.156769,35.0,10.0,包子,food,67731900.0,美食,3.0,6.006980663980332
2763664,席永记苏州汤包馆,121.52561899999999,31.220785,35.0,10.0,小笼,food,2763664.0,美食,687.0,1.8673236323451843
22284885,尚品尚牛排,121.32712,31.13583,30.0,10.0,牛排,food,22284885.0,美食,1.0,8.575286751115268
22582794,Three Cafe,121.51441000000001,31.307470000000002,35.0,10.0,咖啡厅,food,22582794.0,美食,60.0,2.296144862376903
2542309,香得来香酥鸡柳,121.49265700000001,31.173972999999997,35.0,10.0,小吃,food,2542309.0,美食,68.0,4.420869041935542
15609606,正宗沙县小吃,121.47242,31.319744,35.0,10.0,小吃快餐,food,15609606.0,美食,6.0,13.652473640083322
20766631,清潭洞韩国芝士年糕,121.317443,31.311439,35.0,10.0,韩国料理,food,11581633.0,美食,152.0,1.3925937723624473
90049973,饭亦有范,121.31626599999998,31.213434000000003,40.0,10.0,其他,food,90049973.0,美食,23.0,5.890138038033152
21837756,山林熟食,121.46333,31.19377,35.0,10.0,熟食,food,21837756.0,美食,26.0,1.054921843443928
8893309,千秋膳房,121.51648999999999,31.1568,40.0,10.0,小吃,food,505132.0,美食,1990.0,4.58263677935969
68132842,冰之韵,121.502296,30.989526,0.0,10.0,冰淇淋,food,68132842.0,美食,0.0,6.956182616447672
82711410,悠百佳,121.43133188838135,30.989095359892996,0.0,10.0,零食,food,82711410.0,美食,0.0,1.945725283069856
67565375,低调高手,121.442774,31.321087,35.0,10.0,饮品,food,67565375.0,美食,15.0,2.5410249118615496
11578975,川中故事,121.52591899999999,31.143559999999997,40.0,10.0,火锅,food,3875821.0,美食,2150.0,1.8434478892257058
58824782,来天华酒楼,121.480019,31.270933000000003,35.0,10.0,本帮江浙菜,food,58824782.0,美食,3755.0,4.619841792902824
56774711,桂源铺港式奶茶,121.57442900000001,31.346621000000003,40.0,10.0,饮品,food,5456231.0,美食,157.0,1.889249518739398
80261998,手打丸子,121.26135,31.11696,0.0,10.0,快餐简餐,food,80261998.0,美食,0.0,4.068781600307109
22950639,捞王锅物料理,121.52183500000001,31.315784000000004,50.0,10.0,火锅,food,3510544.0,美食,7429.0,5.096382396648207
44221644,涣涣点心店,121.619219,30.900757000000002,0.0,10.0,小吃,food,44221644.0,美食,0.0,3.8225783695282103
19213562,O&apos;MALL美食,121.51673000000001,31.075709999999997,30.0,10.0,快餐简餐,food,19213562.0,美食,0.0,1.4524330043008782
5281714,沙县小吃,121.3598,31.206084000000004,35.0,10.0,快餐简餐,food,5281714.0,美食,5.0,2.352937165766243
66101126,长岛咖啡,121.34398799999998,31.094951000000002,35.0,10.0,西餐,food,66101126.0,美食,1.0,2.03832745573776
19158386,来伊份,121.39428400000001,31.065595000000002,35.0,10.0,小吃快餐,food,505069.0,美食,1.0,2.5741066169500324
66218395,糖纸甜品,121.485408,31.399613000000002,35.0,10.0,港台甜品,food,66218395.0,美食,314.0,3.32206153184576
22546255,老四川阿甘烧烤,121.59185,31.023220000000002,30.0,10.0,烧烤,food,22546255.0,美食,3.0,5.761350589040434
69514282,靓健旋转自助火锅,121.693251,31.181269,35.0,10.0,自助餐,food,69514282.0,美食,58.0,2.1683290059028204
74476244,老纳酸奶,121.42363993402178,31.237480520010138,30.0,10.0,饮品,food,74476244.0,美食,0.0,3.939290984072235
65926114,MIGELL,121.58029199999999,31.197784000000002,35.0,10.0,西式甜点,food,8675862.0,美食,8.0,8.384169651809826
77886551,杰拉咖啡,121.42907515678594,31.281361084309697,30.0,10.0,咖啡厅,food,77886551.0,美食,1.0,6.727484046466672
56586526,来龙巷面社,121.458119,31.186690000000002,35.0,10.0,小吃快餐,food,56586526.0,美食,225.0,0.58624523408528
66982776,营养菜饭骨头汤,121.437201,31.236056,30.0,10.0,快餐简餐,food,66982776.0,美食,1.0,5.556653331226782
91886721,纸船牛排精品店PETER&apos;S GOURMET,121.44639699999999,31.225433000000002,35.0,10.0,牛排,food,91886721.0,美食,1.0,
18079568,芳知美食,121.60746,31.26277,35.0,10.0,快餐简餐,food,18079568.0,美食,11.0,4.158153142823154
80029048,麻辣主义麻辣烫吧,121.27096999999999,31.169220000000003,30.0,10.0,小吃,food,80029048.0,美食,0.0,9.500607605678717
4675405,新石器烤肉,121.442828,31.18042,40.0,10.0,烧烤,food,3159910.0,美食,2337.0,0.8836359578292576
66473933,草庐冒菜,121.51101000000001,31.232378000000004,35.0,10.0,小吃快餐,food,66473933.0,美食,16.0,2.3908274613047062
22787248,红烧牛肉面,121.68926,31.196389,35.0,10.0,小吃快餐,food,22787248.0,美食,13.0,3.672299468700668
66380543,鼎尚蒸汽海鲜,121.379494,31.107540999999998,45.0,10.0,海鲜,food,66380543.0,美食,319.0,24.92807526225769
23902055,格香客,121.643267,30.946814,35.0,10.0,快餐简餐,food,23902055.0,美食,32.0,6.1862766904599
67211344,豪普生达咖啡吧,121.803296,31.149499,40.0,10.0,咖啡厅,food,67211344.0,美食,21.0,2.1954715129335605
2367598,国顺路蛋饼摊,121.493454000313,31.29172,35.0,10.0,小吃,food,2367598.0,美食,9.0,8.335085615629291
77020205,YEGAROM,121.33777824143215,30.71271535709181,0.0,10.0,快餐简餐,food,77020205.0,美食,0.0,2.8727484233950253
74614885,钟点房,121.16231014914585,31.36281895316636,0.0,10.0,东南亚菜,food,74614885.0,美食,0.0,3.198418822241068
