shopId,shopName,shopGlat,shopGlng,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,price,comNum
58840610,兜约·下饭菜,31.27589,121.51231,45,10,家常菜,food,37770731,美食,55,306
58845186,Love is咖啡馆,31.29383,121.52521,35,10,咖啡厅,food,58845186,美食,23,26
58868082,9家湘菜,31.266183,121.478432,35,10,湘菜,food,58868082,美食,64,181
58873604,蜜哆哆韩国炸鸡,31.239285,121.437273,35,10,韩国料理,food,58873604,美食,32,183
58881420,super fitness,31.263639,121.45557,35,10,咖啡厅,food,58881420,美食,-,2
58881426,忘不了龙虾馆,31.18014,121.45073,35,10,海鲜,food,58881426,美食,38,2
58881958,帅锅麻辣香锅冒菜,31.224519,121.52388,35,10,小吃快餐,food,58881958,美食,-,16
58885028,派克黑椒饭,31.03572,121.45931,35,10,西餐,food,58885028,美食,18,16
58885538,R&B珍奶会所,31.045216,121.224053,35,10,饮品,food,58885538,美食,12,7
58886256,蜀都冒菜,31.224404,121.427657,40,10,小吃快餐,food,58886256,美食,41,118
58886491,吴茂兴本帮面,31.04956,121.2031,35,10,小吃快餐,food,58886491,美食,29,42
58888107,我爱咖喱,31.244123,121.399441,30,10,快餐简餐,food,58888107,美食,30,4
58889642,新元面包坊,30.93729,121.46214,35,10,面包甜点,food,58889642,美食,50,2
58892087,动力鸡车,31.35105,121.495914,30,10,小吃,food,58892087,美食,14,17
58892652,三丝跑蛋家常菜,31.268533,121.476062,30,10,家常菜,food,58892652,美食,50,1
58896372,人在茶在,31.334081,121.48602,40,10,饮品,food,58896372,美食,15,60
58897890,稻乡鸡象山海鲜,31.328402,121.449731,45,10,海鲜,food,32648385,美食,96,1232
58898800,正宗重庆麻辣烫,31.229512,121.395983,35,10,麻辣烫,food,58898800,美食,23,13
58900034,2418音乐咖啡馆,31.137158,121.600767,35,10,咖啡厅,food,58900034,美食,77,21
58900457,江西小炒,31.1672,121.27113,35,10,快餐简餐,food,58900457,美食,-,2
58900754,芝根芝底,31.15516,121.49561,35,10,比萨,food,58900754,美食,39,203
58901403,御品黄焖鸡米饭,31.36392979,121.1717701,35,10,快餐简餐,food,58901403,美食,-,1
58901408,烤羊肉串摊,31.23924,121.42307,35,10,清真菜,food,58901408,美食,18,10
58904480,上品鸡排,31.291184,121.308752,35,10,小吃,food,58904480,美食,12,10
58904913,刘记肉夹馍,31.278989,121.503619,40,10,小吃快餐,food,58904913,美食,7,369
58908184,面包新语,31.193563,121.320027,30,10,面包甜点,food,502595,美食,28,42
58908412,斯索沙拉实验室,31.049537,121.20261,35,10,西式简餐,food,58908412,美食,47,19
58908711,夫妻油墩子,31.23368,121.44266,35,10,小吃,food,58908711,美食,-,8
58910208,万象城星巴克,31.16989,121.36576,35,10,星巴克,food,58910208,美食,34,30
58911862,肯德基,31.258299,121.495565,35,10,快餐简餐,food,58911862,美食,26,90
58914602,久久丫鸭脖,31.12123,121.57525,35,10,熟食,food,58914602,美食,20,40
58915293,姐妹麻辣烫,31.119193,121.748259,0,10,麻辣烫,food,58915293,美食,-,0
58915421,思味小吃,31.344719,121.58126,30,10,小吃,food,58915421,美食,-,0
58915432,港式烧鹅仔,31.049443,121.215775,30,10,快餐简餐,food,58915432,美食,-,5
58916056,蜀香源麻辣香锅,31.211803,121.423365,30,10,香锅,food,58916056,美食,38,51
58917206,赣菜屋,31.170888,121.269147,35,10,江西菜,food,58917206,美食,59,82
58919794,华港雅阁中餐厅,31.192813,121.348961,35,10,自助餐,food,58919794,美食,88,56
58920092,怡恒花卉园艺有限公司,31.235537,121.526281,35,10,其他中餐,food,58920092,美食,-,1
58923290,老街潮汕牛肉火锅,31.137619,121.566929,35,10,火锅,food,58923290,美食,78,26
58923870,寿州土菜馆,31.322729,121.271137,30,10,徽菜,food,58923870,美食,25,0
58931227,外滩源壹号,31.242149,121.488759,45,10,西餐,food,58931227,美食,303,682
58931774,KENNY WONG 云吞面,31.21702,121.45579,40,10,粤菜馆,food,58931774,美食,65,826
58931967,鲷鱼台,31.315438,121.522697,40,10,鱼火锅,food,58931967,美食,170,672
58934323,台湾荷叶饭,31.272641,121.477033,35,10,快餐简餐,food,58934323,美食,-,5
58938257,鼎杰渔乡,31.29934,121.520318,50,10,海鲜,food,58938257,美食,98,419
58939803,MarkSTATION,31.25038,121.50817,35,10,其他中餐,food,58939803,美食,30,19
58940627,咸肉菜饭骨头汤,31.271436,121.609632,35,10,快餐简餐,food,58940627,美食,-,2
58941100,鹅良鱼粉,31.27508,121.51272,40,10,小吃,food,58941100,美食,22,671
58941312,Dolphin Cafe,31.229243,121.452795,45,10,咖啡厅,food,58941312,美食,34,381
58941509,千里香馄饨王,31.005469,121.418119,30,10,馄饨,food,58941509,美食,10,2
58941805,小陆饮食店,31.28412,121.306,35,10,快餐简餐,food,58941805,美食,-,1
58942269,吉刻联盟-两湾小厨,31.229074,121.518986,30,10,本帮江浙菜,food,58942269,美食,-,1
58942271,吉刻送.依家韩国料理烧烤,31.229094,121.519004,35,10,烧烤,food,58942271,美食,16,22
58943743,独秀馒头,31.319053,121.274072,35,10,包子,food,58943743,美食,-,7
58947851,快客,31.266845,121.492722,35,10,其他,food,58947851,美食,-,1
58948764,滇海堂过桥米线,30.98931,121.43174,35,10,小吃快餐,food,58948764,美食,26,65
58951229,福建沙县小吃,30.731926,121.342781,35,10,小吃快餐,food,58951229,美食,-,4
58952432,三饭一生（虹口龙之梦店）,31.26719,121.478539,35,10,快餐简餐,food,58952432,美食,65,40
58953458,蓝色天空客栈,31.26656,121.50203,0,10,麻辣烫,food,58953458,美食,-,0
58954891,游子老鸭粉丝汤,31.256988,121.564054,35,10,小吃快餐,food,58954891,美食,15,3
58955926,2派克脆皮鸡排,31.323739,121.447071,35,10,小吃,food,58955926,美食,17,490
58956617,咏昶欣汤包馆,31.379059,121.44519,35,10,包子,food,58956617,美食,18,73
58970788,福建客家美食,31.23603,121.53061,35,10,快餐简餐,food,58970788,美食,-,2
58971010,韩式炸鸡啤酒屋,31.31164,121.536415,35,10,小吃,food,58971010,美食,40,50
58977371,老北京烤鸭,31.158182,121.495233,35,10,北京菜,food,58977371,美食,-,1
58978843,好客麦丰扬州小吃,31.36748,121.43074,35,10,小吃,food,58978843,美食,29,103
58979295,安琪天使,31.212131,121.483284,30,10,面包甜点,food,58979295,美食,-,1
58982846,特色砂锅,31.196224,121.690407,35,10,东北菜,food,58982846,美食,18,4
58985913,格香客,30.98835,121.500275,35,10,快餐简餐,food,58985913,美食,16,2
58986442,康康农家美食,31.2407,121.54547,35,10,农家菜,food,58986442,美食,-,3
58986571,北小倌,31.22334,121.49329,30,10,其他,food,58986571,美食,-,0
58989965,肚子里有料,31.255791,121.483164,35,10,包子,food,58989965,美食,6,56
58992162,食其家,31.315417,121.521409,35,10,快餐简餐,food,58992162,美食,28,291
58992534,JF Patisserie,31.213989,121.462942,45,10,面包甜点,food,58992534,美食,37,47
58992825,食其家,31.02895,121.230836,45,10,火锅,food,58992825,美食,28,66
58996305,沙县小吃,31.13611,121.441923,35,10,小吃快餐,food,58996305,美食,11,8
59000695,麻辣无限香锅,31.13281,121.402359,35,10,香锅,food,59000695,美食,-,5
59000710,宝班长麻辣烫捞,31.266455,121.517155,35,10,麻辣烫,food,59000710,美食,25,16
59001487,田仓米粉,31.21122,121.56152,35,10,快餐简餐,food,59001487,美食,23,21
59003623,鸡排主义,31.025994,121.595895,0,10,小吃,food,59003623,美食,12,0
59004537,安娜小姐家,31.189281,121.53637,0,10,咖啡厅,food,59004537,美食,-,0
59004804,菜饭骨头汤,31.05269,121.58941,0,10,快餐简餐,food,59004804,美食,11,0
59007138,农家罐罐菜,31.200726,121.41925,35,10,快餐简餐,food,59007138,美食,15,3
59008113,哆哆蛋喔,31.337362,121.582919,35,10,其他,food,59008113,美食,-,1
59011998,彭浦第一炸,31.29732,121.30745,35,10,小吃,food,59011998,美食,18,14
59012652,掌上韩品,31.182757,121.437124,35,10,韩国料理,food,59012652,美食,33,380
59013849,回味,31.189765,121.301562,35,10,川菜,food,59013849,美食,45,13
59013916,弄堂鲜白斩鸡,31.2394,121.43711,35,10,白斩鸡,food,59013916,美食,36,456
59014499,邵氏酥鱼,30.746392,121.3146,35,10,小吃快餐,food,59014499,美食,-,1
59016339,东北小院,31.28242,121.40671,40,10,东北菜,food,67727553,美食,53,205
59016408,狠喜欢饭吧,31.39438,121.48775,35,10,快餐简餐,food,59016408,美食,-,0
59017616,A梦Eamonn&apos;s,31.264708,121.515113,40,10,本帮菜,food,13897778,美食,44,73
5902108,紫燕百味鸡,31.262053,121.594999,35,10,熟食,food,507071,美食,29,27
59022841,阿凡休闲小屋,31.340485,121.480475,30,10,面包甜点,food,59022841,美食,-,0
59022844,赵记龙虾王,31.340315,121.480077,30,10,小龙虾,food,59022844,美食,-,0
59022898,椒盐特色风味蹄膀,31.337093,121.481649,30,10,小吃,food,59022898,-,0
59023115,沙县小吃菜饭骨头汤,31.325219,121.474893,30,10,小吃快餐,food,59023115,美食,-,0
59023815,意式比萨,31.340194,121.479915,0,10,比萨,food,59023815,美食,-,0
59023893,香港珍妮曲奇聪明小熊饼干配送站,31.270822,121.478222,30,10,面包甜点,food,59024251,美食,-,17
59025118,蓝色屠夫,31.104897,121.487321,35,10,西式简餐,food,59025118,美食,-,8
59025567,魅力精剪,31.26786,121.21053,0,10,其他,food,59025567,美食,-,0
59025950,潮人原烹,31.164988,121.33893,50,10,海鲜,food,59025950,美食,145,762
59026407,烫神麻辣烫黄焖鸡米饭,31.242027,121.223762,0,10,快餐简餐,food,59026407,美食,-,0
59026915,早阳,31.33694,121.474907,0,10,小吃快餐,food,59026915,美食,-,0
59029509,渔莊,31.267502,121.466068,30,10,其他中餐,food,59029509,美食,-,0
59029664,可丽饼屋,31.01645,121.196561,35,10,面包甜点,food,59029664,美食,-,1
59031716,晋蒙香火锅,31.134432,121.330565,35,10,火锅,food,59031716,美食,70,17
59031769,咸阳永寿县蛋糕房,31.24075,121.53039,35,10,面包甜点,food,59031769,美食,-,1
59032055,张记梅菜扣肉饼,31.005108,121.233556,35,10,小吃,food,59032055,美食,-,25
59032311,重庆小馆,31.23974,121.43724,35,10,川菜/家常菜,food,59032311,美食,-,1
59034333,老北京脆皮烤鸭店,31.07545,121.499993,30,10,北京菜,food,59034333,美食,-,1
59034496,沙县国际大酒店,31.179811,121.505975,35,10,小吃快餐,food,59034496,美食,1558,11
59034694,baby媛私人甜品定制,31.24096,121.3245,35,10,面包甜点,food,59034694,美食,-,1
59036081,杨国福麻辣烫,31.202938,121.557631,35,10,麻辣烫,food,23466131,美食,32,326
59038876,桂林米粉,31.230426,121.399002,35,10,米粉,food,59038876,美食,11,96
59039460,疯狂小丸子,31.278758,121.607687,35,10,小吃,food,59039460,美食,-,8
59042596,跃庆综合商店,31.217323,121.488562,35,10,馄饨,food,59042596,美食,12,13
59042748,鲁肉范,31.22137,121.352902,35,10,台湾菜,food,22923431,美食,33,520
59043502,邻里中式餐厅,31.333666,121.283411,35,10,快餐简餐,food,59043502,美食,-,1
59045019,金老板,31.00651,121.22488,30,10,烧烤,food,59045019,美食,-,0
5904546,萨莉亚,31.287897,121.161506,35,10,西式简餐,food,502506,美食,37,407
59046320,小宁波面馆,31.27548,121.55193,35,10,小吃快餐,food,59046320,美食,30,3
59046801,天使之橙,31.09285,121.32432,35,10,饮品,food,59046801,美食,14,2
59052976,赵记龙虾馆,31.156204,121.12116,35,10,海鲜,food,59052976,美食,48,1
59054794,重庆小面砂锅,31.05776,121.24401,35,10,东北菜,food,59054794,美食,23,55
59055137,MOOI COFFEE,30.91276,121.48986,35,10,咖啡厅,food,59055137,美食,38,12
59055425,YH会员店,31.26069,121.48692,35,10,其他,food,59055425,美食,-,14
59056980,黄家传菜,31.206683,121.484882,0,10,本帮菜,food,59056980,美食,-,0
59057048,颐园超市,31.122208,121.339174,35,10,其他,food,59057048,美食,-,1
59062845,怡群芳饭庄,31.009336,121.20278,0,10,其他中餐,food,59062845,美食,-,0
59064501,南洋茶铺,31.210866,121.561573,35,10,饮品,food,59064501,美食,16,164
59064941,52Hz螺蛳粉,31.315482,121.385523,40,10,米粉,food,59064941,美食,17,132
59065588,陳记堂食铺,31.18362,121.42833,35,10,快餐简餐,food,59065588,美食,-,9
59066171,私房菜外卖,31.15575,121.56028,0,10,其他中餐,food,59066171,美食,-,0
59068648,猫头餐厅,31.28382,121.54448,35,10,快餐简餐,food,59068648,美食,-,9
5906938,板门店韩式自动烧烤,31.263879,121.34688,40,10,韩国料理,food,5906938,美食,69,569
59076884,盒马,31.172129,121.416084,35,10,快餐简餐,food,59130459,美食,27,47
59077632,唛宜德大食堂,31.09316,121.58635,35,10,快餐简餐,food,59077632,美食,21,28
59078115,怡宝海南鸡饭,31.234193,121.412746,35,10,其他中餐,food,59078115,美食,28,10
59078189,笑口来福,31.23133,121.4111,30,10,其他中餐,food,59078189,美食,-,1
59078449,菁,31.17351,121.38723,35,10,其他,food,59078449,美食,-,1
59084869,鱼乐水产,31.256302,121.580067,40,10,鱼火锅,food,59084869,美食,133,5023
59090037,喜客利,31.146771,121.315193,35,10,韩国料理,food,59090037,美食,89,81
59091039,狼来了碳烤羊腿,31.24776,121.36374,40,10,烧烤,food,65924826,美食,98,1198
59091386,皇叔冒菜,31.03841,121.21713,35,10,小吃快餐,food,59091386,美食,-,2
59091450,CUP O&apos;JOE,31.40705,121.46497,30,10,咖啡厅,food,59091450,美食,-,0
59091865,近铁广场食小谷九,31.2585,121.39259,0,10,其他,food,59091865,美食,-,0
59092135,蜀都冒菜,31.257201,121.455114,30,10,小吃快餐,food,59092135,美食,-,19
59094840,盱眙倪氏龙虾,31.246507,121.571389,35,10,海鲜,food,59094840,美食,93,74
59096115,月儿弯弯,30.74626,121.31513,0,10,小龙虾,food,59096115,美食,-,0
59096122,公子麻辣烫捞,31.24341,121.44373,35,10,川菜/家常菜,food,59096122,美食,-,3
59098782,双凤羊肉面,31.36414,121.1738,35,10,小吃快餐,food,59098782,美食,-,6
59101169,洋庭小馆,31.34635,121.42899,40,10,本帮菜,food,23751888,美食,83,202
59102128,Popaholic珀·赫丽爆米花,31.301142,121.513397,45,10,小吃,food,48060581,美食,34,441
59102304,福建沙县小吃,31.114037,121.285365,0,10,小吃快餐,food,59102304,美食,-,0
59104002,巴比馒头,30.919538,121.439223,35,10,包子,food,59104002,美食,-,1
59104059,邂逅西餐厅,30.832032,121.501104,35,10,西式简餐,food,59104059,美食,31,9
59107706,膳风点火,31.01767,121.43458,35,10,烧烤,food,59107706,美食,63,42
59108280,华爵餐饮管理有限公司,31.23856,121.33269,30,10,快餐简餐,food,59108280,美食,-,1
59108862,面霸面馆,31.175163,121.259142,35,10,小吃快餐,food,59108862,美食,-,2
59108927,吉祥馄饨,31.199921,121.58431,35,10,馄饨,food,59108927,美食,17,40
59110740,潮汕小吃,31.214093,121.477257,30,10,小吃,food,59110740,美食,23,31
59111029,堂佳碗台湾美食,31.216457,121.480784,35,10,快餐简餐,food,59111029,美食,23,18
59116592,沪渝人家,31.051483,121.762774,35,10,本帮江浙菜,food,59116592,美食,40,48
59121495,另存味蛋糕店,30.904881,121.169637,35,10,面包甜点,food,59121495,美食,33,5
59121730,香港珍妮曲奇聪明小熊饼干配送站,31.205746,121.468665,35,10,港台甜品,food,59121730,美食,-,12
59124071,开心膳,31.24099901,121.5308098,35,10,西式简餐,food,59124071,美食,23,19
59125811,老盛门汤包馆,31.05419,121.229223,35,10,小笼,food,59125811,美食,15,7
59126232,梁氏龙虾,31.011069,121.255703,35,10,小龙虾,food,59126232,美食,40,3
59126817,哈嗲汉堡,31.266321,121.445507,35,10,西式简餐,food,59126817,美食,19,9
59127062,川味麻辣烫,31.226805,121.52262,35,10,麻辣烫,food,59127062,美食,17,6
59127815,零食多,31.17934,121.44484,35,10,零食,food,59127815,美食,28,11
59131068,非凡煮功,31.305416,121.446995,30,10,快餐简餐,food,59131068,美食,20,1
59139608,晶会轩,31.200298,121.39232,45,10,本帮菜,food,5699552,美食,187,964
59139977,龙庭琇厨,31.30042,121.51913,45,10,粤菜馆,food,59139977,美食,323,600
59142023,花御烧,31.300079,121.517771,40,10,日式烧烤/铁板烧,food,59142023,美食,89,684
59142570,甘其食,31.286971,121.215092,30,10,小吃,food,59142570,美食,12,23
59142798,Blue Degree 蓝度,31.21689,121.5387,40,10,西餐,food,59142798,美食,112,1085
59143027,老北京炸酱面,31.201487,121.418522,35,10,小吃快餐,food,59143027,美食,18,5
59143294,乐乌,31.216277,121.540676,40,10,烧烤,food,59143294,美食,137,159
59143897,风行茶饮,31.170793,121.274845,35,10,饮品,food,59143897,美食,11,2
59145053,昕辉台茶1号,31.050783,121.589835,35,10,饮品,food,59145053,美食,10,8
59145118,Awfully Chocolate,31.219131,121.416611,40,10,西式甜点,food,2202301,美食,54,2354
59145908,熊二龙虾馆,31.284468,121.423397,35,10,小龙虾,food,59145908,美食,45,15
59147064,禧麦包子,31.40926,121.48674,30,10,包子,food,59147064,美食,-,1
59147365,匠心咖啡,31.2671,121.46637,40,10,咖啡厅,food,59147365,美食,50,76
59149061,U Cocktail Bar,31.20701,121.43967,35,10,其他,food,59149061,美食,-,9
59151412,淮南牛肉汤,31.058258,121.244608,30,10,小吃快餐,food,59151412,美食,-,6
59151887,喵大人の店,31.257322,121.595228,35,10,港台甜品,food,59151887,美食,32,33
59156467,Awfully Chocolate,31.19684,121.39345,45,10,西式甜点,food,2202301,美食,62,433
59159355,本色•我家酸菜鱼,31.25499,121.421169,40,10,川菜,food,39886796,美食,79,553
59159542,五七光启城,31.18358,121.42897,30,10,湘菜,food,59159542,美食,-,1
59160463,重庆小河帮火锅,31.099862,121.411282,35,10,重庆火锅,food,59160463,美食,50,6
59160552,渝椒小面,31.194148,121.187319,35,10,小吃快餐,food,59160552,美食,12,17
59161039,永和豆浆,31.151262,121.80983,30,10,快餐简餐,food,59161039,美食,23,23
59162074,倪氏龙虾,31.26863,121.544254,35,10,小龙虾,food,59162074,美食,50,2
59162619,鲜仙楼,30.731639,121.342936,35,10,小吃,food,59162619,美食,-,3
59162913,粤鼎蒸,31.27785,121.41174,45,10,粤菜馆,food,59162913,美食,178,419
59163446,台湾卤肉饭,31.207,121.4205,30,10,快餐简餐,food,59163446,美食,16,1
59164933,周黑鸭,31.22879,121.51726,35,10,熟食,food,59164933,美食,49,58
59165158,兰州拉面,31.257717,121.40367,30,10,清真菜,food,59165158,美食,13,1
59165536,老宏图,31.116959,121.26058,30,10,快餐简餐,food,59165536,美食,-,2
59165681,新梅居,31.228775,121.479682,40,10,涮羊肉,food,59165681,美食,137,209
59165879,顾一碗馄饨·烧麦,31.29933,121.53411,40,10,馄饨,food,27489741,美食,24,934
59166121,老盛昌汤包馆,30.904583,121.450827,35,10,小吃,food,16,6
59166318,谷斯汀老香港纯手工蛋糕,31.386124,121.245259,40,10,面包甜点,food,59166318,美食,14,82
59167934,红绿灯,31.246425,121.437575,50,10,烧烤,food,59167934,美食,111,170
59169153,老同兴苏州汤包馆,31.34168,121.57234,35,10,小笼,food,59169153,美食,-,9
59170115,熬八年台湾火锅,31.216928,121.452423,45,10,火锅,food,59170115,美食,159,2264
59170803,普陀区长寿路,31.23975,121.43806,35,10,韩国料理,food,59170803,美食,-,1
59171295,香见恨晚,31.21096,121.48643,30,10,本帮江浙菜,food,59171295,-,0
59171416,上海时尚美食,31.267354,121.478032,30,10,快餐简餐,food,59171416,美食,20,4
59171585,鸡本部脆皮鸡排,31.218218,121.361893,35,10,小吃,food,59171585,美食,20,9
59171912,潘记煲仔饭,31.26694,121.655647,40,10,粤菜馆,food,59171912,美食,27,95
59172837,royaltea皇茶,31.210327,121.407127,35,10,饮品,food,59172837,美食,16,101
59174278,游子老鸭粉丝馆,30.84751,121.33948,30,10,小吃,food,59174278,美食,-,1
59174683,光明便利,31.276024,121.420228,35,10,其他中餐,food,59174683,美食,-,2
59176054,渝香特色小吃,31.196505,121.702208,35,10,小吃,food,59176054,美食,15,5
59180247,UD Burgers&Grill,31.244426,121.472117,40,10,西餐,food,59180247,美食,140,1141
59182117,炉鱼,31.300331,121.518379,40,10,烤鱼,food,21343981,美食,80,1945
59184640,宏达烧鸡,31.14780117881782,121.4978270000001,35,10,熟食,food,505010,美食,-,2
59184667,重庆鸡公煲村夫烤鱼,31.249766,121.580589,35,10,烤鱼,food,59184667,美食,48,34
59189490,渝味重庆麻辣烫,31.304851,121.44961,35,10,麻辣烫,food,59189490,美食,19,6
59189715,馋嘴娃量贩零食,31.338833,121.447715,35,10,零食,food,59189715,美食,-,1
59189824,天天炒货,31.338692,121.446442,35,10,零食,food,59189824,美食,-,1
59190058,古法传统牛肉汤,31.332654,121.436396,40,10,小吃快餐,food,59190058,美食,17,37
59190152,山东手工水饺黄焖鸡米饭,31.326578,121.439067,35,10,快餐简餐,food,59190152,美食,-,4
59190288,胖哥馄饨,31.32622,121.439177,35,10,馄饨,food,59190288,美食,-,5
59190936,火山炭烤鱼韩式自动烤肉,31.24194,121.44298,30,10,韩国料理,food,59190936,美食,-,0
59191806,觅城鲜饮,31.232929,121.44279,40,10,饮品,food,59191806,美食,11,107
59193016,煜北西北小馆,31.32315,121.447727,50,10,西北菜,food,19121895,美食,50,1984
59193334,秦唐面道,31.062279,121.312282,30,10,小吃快餐,food,59193334,美食,13,4
59195652,乐佳客餐厅,31.157306,121.399019,35,10,其他,food,59195652,美食,-,2
59197718,醉鲜谷海鲜码头,31.197021,121.512101,30,10,海鲜,food,59197718,美食,128,104
59198248,黄山菜饭,31.294253,121.308965,30,10,快餐简餐,food,59198248,美食,12,1
59198771,山东水饺,31.343984,121.4979,35,10,饺子,food,59198771,美食,-,1
59199461,独门冲青花椒鱼煲,31.270839,121.411925,35,10,川菜/家常菜,food,14695159,美食,92,243
59199486,肥猫餐厅,31.270575,121.411878,45,10,本帮江浙菜,food,14202740,美食,73,1185
59201669,台北汤面,31.049763,121.208542,35,10,小吃快餐,food,59201669,美食,-,3
59202352,阿嘞贵州花溪牛肉米粉,31.12175,121.40114,30,10,小吃快餐,food,59202352,美食,-,0
59202909,龙王爷小龙虾,31.198338,121.472318,35,10,小龙虾,food,23922727,美食,132,320
59202931,祥和餐饮,31.23683,121.54358,0,10,快餐简餐,food,59202931,美食,-,0
59203009,零点一面包坊,31.24013,121.54865,35,10,快餐简餐,food,59203009,美食,-,5
59203019,五子农家菜,31.1499,121.49412,35,10,农家菜,food,59203019,美食,-,7
59203082,孙记烧烤,31.17476,121.49695,30,10,烧烤,food,59203082,美食,-,9
59203710,小李烧烤,31.26745,121.49986,35,10,烧烤,food,59203710,美食,-,10
59206837,LA BOTA Bund Docks,31.21985,121.505187,40,10,西餐,food,59206837,美食,178,266
59207567,品客蛋糕,31.152103,121.355733,35,10,面包甜点,food,59207567,美食,20,4
59207650,本塘·我家酸菜鱼,31.290574,121.32104,35,10,川菜,food,59207650,美食,69,301
59211202,熊胖子奶茶,31.0385,121.58666,0,10,饮品,food,59211202,美食,-,0
59212369,俏吧零食,30.98744,121.4991,35,10,零食,food,59212369,美食,-,1
59214647,绝味鸭脖,31.1549,121.502531,35,10,熟食,food,59214647,美食,23,4
59221689,咖啡陪你Caffebene,31.004690480483706,121.23434977864349,35,10,咖啡厅,food,59221689,美食,34,133
59221785,广式煲仔饭,31.108449,121.315004,35,10,快餐简餐,food,59221785,美食,-,1
59222587,海老家,31.205918,121.402384,40,10,日式烧烤/铁板烧,food,59222587,美食,85,137
59224599,麦芝谷面包,31.049362,121.762306,35,10,面包甜点,food,59224599,美食,-,1
59225009,拉卡拉小店,31.332188,121.488942,30,10,小吃,food,59225009,美食,-,0
59226442,肚子里有料,31.26959,121.533849,35,10,包子,food,59226442,美食,5,69
59226876,沙县小吃,31.178876,121.451532,35,10,小吃快餐,food,59226876,美食,12,3
59233056,粉嘟嘟,31.03337,121.235675,35,10,小吃,food,59233056,美食,-,1
59237010,80后I can海陆自助餐厅,31.399534,121.48551,40,10,自助餐,food,20700701,美食,109,1467
59238908,笨狗熊,31.049729,121.204364,35,10,快餐简餐,food,59238908,美食,-,1
59240193,外婆家常菜,31.049793,121.202551,35,10,家常菜,food,59240193,美食,-,1
59244262,柠檬鱼专业酸菜鱼,31.150354,121.112829,35,10,鱼火锅,food,59244262,美食,78,49
5924501,诺心LE CAKE,31.215412,121.433782,40,10,面包甜点,food,5924501,美食,189,6385
59250912,九头鸟烧烤武汉油焖龙虾,31.29068,121.306422,35,10,烧烤,food,59250912,美食,87,24
59251236,章妈妈香辣蟹&小龙虾,31.304416,121.484417,40,10,小龙虾,food,59251236,美食,128,152
59252131,红盔甲,31.226833,121.480027,45,10,小龙虾,food,21946728,美食,185,4551
59252240,上岛咖啡,31.260799,121.532172,35,10,西餐,food,59252240,美食,54,105
59252302,满堂口,31.134795,121.425868,35,10,小吃,food,59252302,美食,19,190
59252577,福满佳大食堂,30.98919,121.43304,35,10,快餐简餐,food,59252577,美食,21,17
59252772,那些年代烧烤,31.17266,121.38227,35,10,烧烤,food,59252772,美食,-,0
59253532,葱油饼,31.25763,121.49076,35,10,小吃,food,59253532,美食,-,6
59254683,CAFE1993,31.187803,121.430369,35,30,42
59259700,jw+Coffee,31.19889,121.476247,35,10,咖啡厅,food,59259700,美食,31,50
59260184,奇士客专业美食汉堡饮品店,31.287289,121.21664,0,10,饮品,food,59260184,美食,-,0
59260228,阿卜都羊肉串,31.2792,121.60804,35,10,烧烤,food,59260228,美食,-,10
59261697,榴芒小栈1号店,31.049514,121.20637,45,10,西式甜点,food,59261697,美食,24,183
59261895,继明麻辣烫,31.273654,121.423339,30,10,麻辣烫,food,59261895,美食,20,16
59262046,DM Chicken分米鸡,31.14354,121.0943,40,10,韩国料理,food,66313261,美食,86,416
59262760,哈尔滨农大红肠,31.037066,121.186483,35,10,小吃快餐,food,59262760,美食,17,7
59263226,Grosfairy胖仙女,31.221718,121.350435,40,10,西式甜点,food,59263226,美食,38,214
59263270,元生咖啡,31.216473,121.447857,40,10,咖啡厅,food,59263270,美食,28,176
59265237,勐海古垚有限公司,31.32167,121.43621,40,10,其他中餐,food,59265237,美食,66,17
59265450,弄堂盐烤蟹,31.31484,121.438,35,10,小吃,food,19344564,美食,-,9
59265950,陶阿姨快餐面馆,30.988273,121.429536,35,10,小吃快餐,food,59265950,美食,-,3
59265965,阿华快餐,31.189877,121.442967,30,10,快餐简餐,food,59265965,美食,-,1
59266374,福建千里香馄饨,31.212315,121.393821,30,10,馄饨,food,59266374,美食,-,1
59266652,重庆小面,31.063959,121.316266,30,10,小吃快餐,food,59266652,美食,18,2
59268107,香港梁少茶餐厅,31.061784,121.314418,40,10,茶餐厅,food,59268107,美食,65,119
5926817,西树泡芙,31.288126,121.162787,45,10,西式甜点,food,3558691,美食,15,3291
5926906,哈根达斯,31.28802,121.16267,35,10,冰淇淋,food,501168,79,202
59269257,余记菜饭,31.19353,121.51408,30,10,快餐简餐,food,59269257,美食,-,1
59269357,香吧岛,31.284626,121.416484,30,10,小龙虾,food,59269357,美食,144,120
59269555,山东手工水饺,31.24251,121.420316,35,10,饺子,food,59269555,美食,12,8
59269661,金牌肥牛饭,31.200965,121.419095,30,10,火锅,food,59269661,美食,-,2
59269712,Original Cafe,31.209832,121.419175,35,10,咖啡厅,food,18622016,-,15
59270634,寿司小波,31.215831,121.448536,50,10,日本料理,food,59270634,美食,759,330
59272984,遇见鮨,31.323739,121.447071,45,10,日本料理,food,59272984,美食,117,1626
59273375,Hatsune 隐泉日式料理,31.138021,121.663118,50,10,日本料理,food,2043103,美食,194,734
59273861,珍辣味麻辣捞汤,31.29455350912491,121.4476602072897,35,10,麻辣烫,food,59273861,美食,16,1
