shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
15028277,雅马哈车友会,121.481148,31.281919,35,65,维修保养,car,15028277,爱车,2
15028280,兄弟车行,121.469793,31.258543,35,65,维修保养,car,15028280,爱车,1
15028293,银山车行,121.58134,31.244673,35,65,维修保养,car,15028293,爱车,2
15028297,永和车行,121.427423,31.288994,30,65,维修保养,car,15028297,爱车,0
15028323,永文车行,121.609881,31.283871,30,65,维修保养,car,15028323,爱车,0
15028327,宇杰车行,121.40601372613,31.21311469184,35,65,维修保养,car,15028327,爱车,0
15028328,友谊车行,121.424241,31.23719,35,65,维修保养,car,15028328,爱车,1
15077255,小李车行,121.494769,31.159499,30,65,维修保养,car,5580775,爱车,0
15117343,北京现代,121.32598,31.16978,30,65,其他品牌,car,15117343,爱车,4
15120532,飞安租车,121.230159,31.241599,30,65,汽车租赁,car,15120532,爱车,0
15598635,壳牌润滑油,121.758935818,31.0411241319,30,65,配件/车饰,car,15598635,爱车,0
15599926,中石化加油站,121.243452,31.018591,35,65,加油站,car,15599926,爱车,0
15601725,奉南加油站,121.44125,30.904969075521,30,65,加油站,car,15601725,爱车,0
15601748,临港服务区加油站,121.803891,30.916699,35,65,加油站,car,15601748,爱车,4
15601752,西郊国际华徐加油站,121.246434,31.221866,35,65,加油站,car,15601752,爱车,0
15601755,云山加油站,121.13274,31.07953,35,65,加油站,car,15601755,爱车,1
15615995,110接处警停车位,121.48241,31.23705,35,65,停车场,car,15615995,爱车,2
15616008,安居办公楼停车场,121.41303955078,31.230686306424,35,65,停车场,car,15616008,爱车,0
15616027,保安第二停车场,121.78292833116,31.024844292535,0,65,停车场,car,15616027,爱车,0
15616031,北岸长风EK幢停车场,121.395498,31.22123915,30,65,停车场,car,15616031,爱车,0
15616039,博客停车场,121.48575,31.21001,0,65,停车场,car,15616039,爱车,0
15616041,博雯停车场,121.53391,31.18794,30,65,停车场,car,15616041,爱车,0
15616050,车站新村南区停车场,121.64366292318,30.907663302951,0,65,停车场,car,15616050,爱车,0
15616069,大连新村第二小区停车场,121.49305,31.27234,0,65,停车场,car,15616069,爱车,0
15616071,大宁创业大厦停车场,121.43214,31.27323,30,65,停车场,car,15616071,爱车,0
15616073,大桥海达楼停车场,121.49728,31.16741,30,65,停车场,car,15616073,爱车,0
15616077,大运盛停车场,121.52109781901,31.285373535156,30,65,停车场,car,15616077,爱车,0
15616079,德宏商务楼停车场,121.61649,31.20263,0,65,停车场,car,15616079,爱车,0
15616086,东航龙华苑停车场,121.45138970269,31.166742892795,35,65,停车场,car,15616086,爱车,1
15616100,图书馆停车场,121.475214,30.916942,30,65,停车场,car,15616100,爱车,0
15616103,富橙投资停车场,121.5165218099,31.239029405382,0,65,停车场,car,15616103,爱车,0
15616113,国邦花园停车场,121.44972,31.200364,30,65,停车场,car,15616113,爱车,1
15616115,国际公寓停车场,121.49062,31.261728,30,65,停车场,car,15616115,爱车,1
15616126,海上海·弘基休闲广场停车库,121.507937,31.265324,30,65,停车场,car,15616126,爱车,0
15616131,海上新村小区停车场,121.36917914497,31.15568874783,30,65,停车场,car,15616131,爱车,1
15616144,恒盛·阳光名苑停车场,121.4512568,31.19448432,35,65,停车场,car,15616144,爱车,2
15616175,黄埔新苑东区停车场,121.48537950304,31.210928005642,30,65,停车场,car,15616175,爱车,1
15616176,汇银铭尊停车场,121.38434740153858,31.220982476873036,30,65,停车场,car,15616176,爱车,0
15616181,建襄停车场,121.45815999349,31.206711697049,30,65,停车场,car,15616181,爱车,0
15616182,江汇大厦停车场,121.43927,31.19241,35,65,停车场,car,15616182,爱车,3
15616184,江浦路停车库,121.51995,31.27415,35,65,停车场,car,15616184,爱车,3
15616189,金甸大楼停车场,121.45579,31.25918,35,65,停车场,car,15616189,爱车,2
15616200,金融大厦停车场,121.54949,31.22699,30,65,停车场,car,15616200,爱车,0
15616201,金山城市沙滩停车场,121.35058,30.71309,30,65,停车场,car,15616201,爱车,6
15616203,金石苑停车场,121.60671359592,31.264208713108,30,65,停车场,car,15616203,爱车,0
