shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
11547161,小辉哥火锅,121.413251,31.234127,45,10,火锅,food,5750860,美食,10205
11547241,Hooters猫头鹰餐厅,121.407744,31.205932,45,10,西餐,food,504366,美食,1046
11548041,上岛咖啡,121.232173,31.03325,30,10,上岛咖啡,food,501415,美食,42
11549156,呷哺呷哺,121.218099,31.038503,40,10,小火锅,food,4208059,美食,469
11549708,山崎面包,121.407744,31.205932,35,10,面包甜点,food,503577,美食,228
11550178,江南居绍兴人家,121.60767,31.26324,30,10,本帮江浙菜,food,11550178,美食,100
11551381,满记甜品,121.48374,30.916005,35,10,港台甜品,food,506067,美食,216
11552908,鱼羊老镇之崇明味道,121.50541,31.184543,35,10,本帮菜,food,15131237,美食,1426
11553024,阳松芳秦镇米皮,121.417939,31.21815,35,10,小吃快餐,food,11553024,美食,62
11553319,龙程斑鱼庄,121.607449,31.269055,40,10,鱼火锅,food,11553319,美食,887
11553659,武汉热干面,121.388369,31.390422,30,10,小吃快餐,food,11553659,美食,8
11554199,东北菜馆,121.533051,31.168681,35,10,东北菜,food,11554199,美食,33
11554605,滴水湖皇冠假日酒店微风大堂吧,121.937254,30.890875,35,10,咖啡厅,food,11554605,美食,153
11554659,本素●酸菜鱼,121.258032,31.404015,50,10,鱼火锅,food,11554659,美食,1691
11555207,S26沪常高速淀山湖收费站,121.070181800097,31.221731400003,35,10,本帮菜,food,11555207,美食,6
11555289,老北桥过桥米线,121.507335,31.17225,35,10,小吃快餐,food,5594344,美食,798
11556189,食之秘,121.395841,31.222671,40,10,饮品,food,2050756,NULL,783
11557516,末那寿司,121.417869,31.21938,45,10,寿司/简餐,food,11557516,美食,3454
11557550,大海小鲜,121.448905,30.903918,30,10,本帮江浙菜,food,11557550,美食,73
11558383,朝鲜小吃,121.386512,31.115455,35,10,快餐简餐,food,11558383,美食,37
11558489,品安煲,121.438085,31.236842,35,10,川菜/家常菜,food,502464,美食,29
11558726,麦咖啡,121.537753,31.269383,35,10,咖啡厅,food,3880879,美食,6
11558837,桂忠面馆,121.766355,31.119369,35,10,快餐简餐,food,11558837,美食,42
11558995,有间咖啡,121.749495,31.039479,30,10,咖啡厅,food,11558995,美食,30
11559455,品安煲,121.44436,31.24652,35,10,川菜/家常菜,food,502464,美食,15
11559568,小南国花园酒店AdD全日制餐厅,121.532919,31.291871,40,10,自助餐,food,11559568,美食,2996
11560713,北京门前烤鸭,121.427549999901,31.2865800000285,35,10,北京菜,food,11560713,美食,3
11562494,咖啡陪你CaffeBene,121.373958,31.168993,40,10,咖啡厅,food,8022941,美食,1598
11563503,85度C,121.459820000062,31.3110900000014,35,10,面包甜点,food,2355241,美食,167
11564539,汉堡王,121.217089,31.03821,35,10,快餐简餐,food,506444,美食,576
11565391,百春原,121.342159,31.164636,35,10,快餐简餐,food,4716940,美食,827
11565407,申申面包房,121.40008,31.15812,35,10,面包甜点,food,502538,美食,65
11566662,新旺茶餐厅,121.41233,31.23292,35,10,茶餐厅,food,501211,美食,4216
11566955,丸龟制面,121.478241,31.271032,40,10,寿司/简餐,food,5567930,美食,2884
11567283,小四川水煮鱼,121.15361032086021,31.30039923554358,35,10,川菜/家常菜,food,11567283,美食,123
11567294,巴比馒头,121.314253,31.151143,35,10,快餐简餐,food,501377,美食,8
11567486,云烹过桥米线,121.51951,31.208819,35,10,小吃快餐,food,11567486,美食,957
11567693,大蔬无界·上海外滩和美馆,121.493999,31.230799,50,10,素菜,food,4712756,美食,3011
11568320,鱼跃小厨,121.484162,31.246979,35,10,香锅,food,11568320,美食,239
11568692,一家小院,121.490652,31.370818,35,10,本帮江浙菜,food,11568692,美食,41
11568876,景源寿司,121.488679,31.407267,40,10,小吃,food,11568876,美食,695
11569701,呀可奶茶,121.26043,31.11707,35,10,饮品,food,11569701,美食,4
11569811,四季菜馆,121.698774,31.189393,35,10,家常菜,food,11569811,美食,5
11569943,潮申牛肉,121.44373,31.171358,35,10,火锅,food,11569943,美食,103
11570375,星巴克,121.44994,31.28427,40,10,星巴克,food,1889797,美食,107
11570503,世界茶饮,121.477602,31.270636,35,10,饮品,food,5309633,美食,494
11570937,牛信亭,121.428494,31.184393,40,10,韩国料理,food,67108503,美食,4308
11570969,养生粥,121.430018,31.266356,30,10,粥店,food,5323997,美食,41
11571118,凯福来酒家,121.41995,31.22451,35,10,本帮菜,food,11571118,美食,35
11571127,快乐柠檬,121.48397,30.91534,35,10,饮品,food,1917097,美食,48
11571188,斯比特花园·意大利餐厅,121.413039,31.235206,45,10,意大利菜,food,4544133,美食,17195
11573457,甜蜜烘坊,121.270917,31.114535,35,10,面包甜点,food,11573457,美食,6
11573557,月半湾,121.697892,31.195235,35,10,本帮江浙菜,food,11573557,美食,1809
11573982,赛百味,121.43322,31.21457,35,10,西式简餐,food,501242,美食,330
11574657,枫泾梅花糕,121.01662,30.8893,30,10,快餐简餐,food,11574657,美食,23
11574659,枫泾方糕,121.0154,30.88513,35,10,西式甜点,food,11574659,美食,1
11575857,传世卤肉卷,121.386361,31.109326,35,10,小吃,food,11575857,美食,245
11576557,润丰园汤包馆,121.315268,31.149155,30,10,快餐简餐,food,11576557,美食,75
11576566,COFFEE YANG,121.3862,31.1393,35,10,咖啡厅,food,11576566,美食,221
11576677,赤坂亭 炭火烧肉+铁板烧,121.412691,31.234216,35,10,日式烧烤/铁板烧,food,506809,美食,5477
11576843,香巴岛龙虾,121.38440222241,31.1456699999501,35,10,小龙虾,food,11576843,美食,27
11577586,秀寿司,121.483266,31.202048,45,10,寿司/简餐,food,4732918,美食,692
11578456,绿豆酥,121.4016692,31.13348531,0,10,小吃,food,3639868,美食,1
11578479,牛井,121.40481,31.21141,35,10,快餐简餐,food,11578479,美食,2
11578975,川中故事,121.525919,31.14356,40,10,火锅,food,3875821,美食,2150
11579908,一碗面两个人,121.502532,31.159487,35,10,小吃快餐,food,11579908,美食,2
11579970,超级鸡车,121.53211,31.31168,35,10,小吃,food,4215903,美食,140
11581615,麦当劳,121.4241,31.39287,35,10,快餐简餐,food,2010103,美食,194
11581750,Mex&Co低卡健康餐,121.443872,31.222235,40,10,快餐简餐,food,69410496,美食,362
11581778,嘉嘉桂林米粉,121.486722,31.231657,35,10,米粉,food,11581778,美食,60
11955222,麻小麻辣诱惑,121.452613,31.27487,45,10,小龙虾,food,2883661,美食,5910
12082693,土司新语,121.412595,31.232962,30,10,东南亚菜,food,8063624,美食,2574
12277741,哈根达斯,121.41277735854815,31.233551056606025,35,10,冰淇淋,food,501168,美食,913
12284011,Paris Baguette巴黎贝甜,121.412448,31.232485,35,10,西式甜点,food,504962,美食,919
12286664,寶珠奶酪,121.411276,31.231538,45,10,港台甜品,food,4100052,美食,3278
12286676,星巴克,121.411949,31.23282,40,10,星巴克,food,1889797,美食,889
12590398,炫多香卤饭,121.541924,31.240727,35,10,快餐简餐,food,12590398,美食,8
12591604,湘满楼,121.23897,31.018682,35,10,湘菜,food,12591604,美食,10
12591711,港丽餐厅,121.4582,31.21564,40,10,茶餐厅,food,505910,美食,2451
12591965,PONY,121.477503,31.270586,45,10,面包甜点,food,501934,美食,2729
12592301,渝江饭店金字号,121.55542,31.28747,35,10,川菜/家常菜,food,12592301,美食,15
12592485,DAKASI tea,121.412029,31.232655,35,10,饮品,food,2835238,美食,569
12592843,CoCo都可茶饮,121.586149,31.337083,35,10,饮品,food,2444533,美食,31
12592848,太平洋咖啡,121.412595,31.232962,35,10,咖啡厅,food,1892647,美食,712
12593092,品佳骨头王火锅小龙虾,121.52671,31.063082,35,10,火锅,food,12593092,美食,97
12593305,天家·金枪鱼世家,121.412595,31.232962,35,10,日本料理,food,582438,美食,3405
12594476,Gelato Pique Cafe,121.45728,31.22909,45,10,西餐,food,12594476,美食,1240
12596966,炭香园自助烧烤,121.22785,31.01248,45,10,自助餐,food,12596966,美食,686
